0.01
4.65,0.79,0.01
4.69,0.79,0.00
4.74,0.79,-0.00
4.67,0.79,0.01
4.65,0.79,0.01
4.66,0.79,0.01
4.67,0.79,0.01
4.74,0.79,-0.00
4.76,0.79,-0.01
4.70,0.79,0.00
4.67,0.79,0.01
4.78,0.79,-0.01
4.80,0.79,-0.02
4.67,0.79,0.01
4.75,0.79,-0.01
4.65,0.79,0.01
4.67,0.79,0.01
4.64,0.79,0.01
4.60,0.79,0.02
4.67,0.79,0.01
4.69,0.79,0.00
4.70,0.79,0.00
4.65,0.79,0.01
4.60,0.79,0.02
4.64,0.79,0.01
4.64,0.79,0.01
4.66,0.79,0.01
4.68,0.79,0.01
4.68,0.79,0.00
4.68,0.79,0.01
4.64,0.79,0.01
4.64,0.79,0.01
4.65,0.79,0.01
4.77,0.79,-0.01
4.66,0.79,0.01
4.65,0.79,0.01
4.67,0.79,0.01
4.63,0.79,0.01
4.63,0.79,0.01
4.64,0.79,0.01
4.67,0.79,0.01
4.72,0.79,-0.00
4.75,0.79,-0.01
4.72,0.79,-0.00
4.67,0.79,0.01
4.64,0.79,0.01
4.65,0.79,0.01
4.66,0.79,0.01
4.75,0.79,-0.01
4.67,0.79,0.01
4.68,0.79,0.00
4.62,0.79,0.02
4.64,0.79,0.01
4.63,0.79,0.01
4.81,0.79,-0.02
4.66,0.79,0.01
4.68,0.79,0.01
4.73,0.79,-0.00
4.68,0.79,0.00
4.64,0.79,0.01
4.66,0.79,0.01
4.78,0.79,-0.01
4.65,0.79,0.01
4.64,0.79,0.01
4.67,0.79,0.01
4.64,0.79,0.01
4.65,0.79,0.01
4.62,0.79,0.02
4.62,0.79,0.02
4.66,0.79,0.01
4.65,0.79,0.01
4.75,0.79,-0.01
4.68,0.79,0.00
4.63,0.79,0.01
4.75,0.79,-0.01
4.63,0.79,0.01
4.61,0.79,0.02
4.60,0.79,0.02
4.66,0.79,0.01
4.74,0.79,-0.00
4.69,0.79,0.00
4.64,0.79,0.01
4.65,0.79,0.01
4.64,0.79,0.01
4.61,0.79,0.02
4.76,0.79,-0.01
4.70,0.79,0.00
4.75,0.79,-0.01
4.65,0.79,0.01
4.64,0.79,0.01
4.66,0.79,0.01
4.80,0.79,-0.02
4.63,0.79,0.01
4.76,0.79,-0.01
4.65,0.79,0.01
4.67,0.79,0.01
4.63,0.79,0.01
4.68,0.79,0.01
4.68,0.79,0.01
4.63,0.79,0.01
4.62,0.79,0.02
4.60,0.79,0.02
4.64,0.79,0.01
4.75,0.79,-0.01
4.73,0.79,-0.00
4.67,0.79,0.01
4.62,0.79,0.02
4.63,0.79,0.01
4.70,0.79,0.00
4.74,0.79,-0.01
4.78,0.79,-0.01
4.69,0.79,0.00
4.69,0.79,0.00
4.56,0.79,0.02
4.62,0.79,0.02
4.69,0.79,0.00
4.76,0.79,-0.01
4.77,0.79,-0.01
4.59,0.79,0.02
4.68,0.79,0.01
4.75,0.79,-0.01
4.65,0.79,0.01
4.65,0.79,0.01
4.66,0.79,0.01
4.65,0.79,0.01
4.60,0.79,0.02
4.65,0.79,0.01
4.75,0.79,-0.01
4.74,0.79,-0.00
4.61,0.79,0.02
4.61,0.79,0.02
4.65,0.79,0.01
4.69,0.79,0.00
4.80,0.79,-0.01
4.80,0.79,-0.01
4.66,0.79,0.01
4.56,0.79,0.03
4.61,0.79,0.02
4.65,0.79,0.01
4.76,0.79,-0.01
4.70,0.79,0.00
4.67,0.79,0.01
4.65,0.79,0.01
4.65,0.79,0.01
4.63,0.79,0.01
4.72,0.79,-0.00
4.63,0.79,0.01
4.66,0.79,0.01
4.67,0.79,0.01
4.74,0.79,-0.00
4.78,0.79,-0.01
4.77,0.79,-0.01
4.65,0.79,0.01
4.62,0.79,0.02
4.66,0.79,0.01
4.64,0.79,0.01
4.80,0.79,-0.02
4.66,0.79,0.01
4.65,0.79,0.01
4.70,0.79,0.00
4.67,0.79,0.01
4.67,0.79,0.01
4.66,0.79,0.01
4.64,0.79,0.01
4.61,0.79,0.02
4.64,0.79,0.01
4.61,0.79,0.02
4.63,0.79,0.01
4.73,0.79,-0.00
4.66,0.79,0.01
4.81,0.79,-0.02
4.62,0.79,0.02
4.64,0.79,0.01
4.63,0.79,0.01
4.62,0.79,0.02
4.64,0.79,0.01
4.75,0.79,-0.01
4.63,0.79,0.01
4.63,0.79,0.01
4.59,0.79,0.02
4.64,0.79,0.01
4.63,0.79,0.01
4.68,0.79,0.01
4.78,0.79,-0.01
4.63,0.79,0.01
4.66,0.79,0.01
4.64,0.79,0.01
4.60,0.79,0.02
4.72,0.79,-0.00
4.56,0.79,0.03
4.69,0.79,0.00
4.64,0.79,0.01
4.68,0.79,0.01
4.67,0.79,0.01
4.62,0.79,0.02
4.68,0.79,0.01
4.65,0.79,0.01
4.67,0.79,0.01
4.64,0.79,0.01
4.78,0.79,-0.01
4.80,0.79,-0.01
4.67,0.79,0.01
4.62,0.79,0.02
4.64,0.79,0.01
4.69,0.79,0.00
4.75,0.79,-0.01
4.70,0.79,0.00
4.62,0.79,0.02
4.58,0.79,0.02
4.64,0.79,0.01
4.66,0.79,0.01
4.81,0.79,-0.02
4.77,0.79,-0.01
4.77,0.79,-0.01
4.60,0.79,0.02
4.61,0.79,0.02
4.64,0.79,0.01
4.88,0.79,-0.03
4.86,0.79,-0.02
4.81,0.79,-0.02
4.62,0.79,0.02
4.50,0.79,0.04
4.59,0.79,0.02
4.76,0.79,-0.01
4.44,0.79,0.05
4.89,0.79,-0.03
4.75,0.79,-0.01
4.56,0.79,0.02
4.66,0.79,0.01
4.65,0.79,0.01
4.87,0.79,-0.03
4.96,0.79,-0.04
4.67,0.79,0.01
4.60,0.79,0.02
4.60,0.79,0.02
4.78,0.79,-0.01
4.90,0.79,-0.03
4.78,0.79,-0.01
4.68,0.79,0.01
4.58,0.79,0.02
4.66,0.79,0.01
4.75,0.79,-0.01
4.60,0.79,0.02
4.77,0.79,-0.01
4.63,0.79,0.01
4.63,0.79,0.01
4.61,0.79,0.02
4.80,0.79,-0.01
4.84,0.79,-0.02
4.76,0.79,-0.01
4.65,0.79,0.01
4.64,0.79,0.01
4.65,0.79,0.01
4.65,0.79,0.01
4.84,0.79,-0.02
4.84,0.79,-0.02
4.70,0.79,0.00
4.65,0.79,0.01
4.64,0.79,0.01
4.72,0.79,-0.00
4.67,0.79,0.01
4.82,0.79,-0.02
4.77,0.79,-0.01
4.68,0.79,0.01
4.60,0.79,0.02
4.62,0.79,0.01
4.75,0.79,-0.01
4.74,0.79,-0.01
4.64,0.79,0.01
4.61,0.79,0.02
4.64,0.79,0.01
4.74,0.79,-0.00
4.80,0.79,-0.01
4.63,0.79,0.01
4.68,0.79,0.01
4.62,0.79,0.02
4.66,0.79,0.01
4.66,0.79,0.01
4.70,0.79,0.00
4.85,0.79,-0.02
4.84,0.79,-0.02
4.65,0.79,0.01
4.62,0.79,0.01
4.67,0.79,0.01
4.82,0.79,-0.02
4.82,0.79,-0.02
4.76,0.79,-0.01
4.66,0.79,0.01
4.60,0.79,0.02
4.63,0.79,0.01
4.65,0.79,0.01
4.75,0.79,-0.01
4.72,0.79,-0.00
4.66,0.79,0.01
4.63,0.79,0.01
4.59,0.79,0.02
4.80,0.79,-0.02
4.80,0.79,-0.01
4.67,0.79,0.01
4.75,0.79,-0.01
4.64,0.79,0.01
4.74,0.79,-0.00
4.61,0.79,0.02
4.59,0.79,0.02
4.78,0.79,-0.01
4.69,0.79,0.00
4.67,0.79,0.01
4.67,0.79,0.01
4.76,0.79,-0.01
4.63,0.79,0.01
4.77,0.79,-0.01
4.68,0.79,0.01
4.63,0.79,0.01
4.69,0.79,0.00
4.76,0.79,-0.01
4.74,0.79,-0.00
4.82,0.79,-0.02
4.62,0.79,0.02
4.62,0.79,0.02
4.68,0.79,0.01
4.69,0.79,0.00
4.68,0.79,0.01
4.70,0.79,0.00
4.76,0.79,-0.01
4.62,0.79,0.01
4.63,0.79,0.01
4.63,0.79,0.01
4.75,0.79,-0.01
4.70,0.79,0.00
4.67,0.79,0.01
4.68,0.79,0.00
4.80,0.79,-0.02
4.69,0.79,0.00
4.66,0.79,0.01
4.63,0.79,0.01
4.75,0.79,-0.01
4.76,0.79,-0.01
4.67,0.79,0.01
4.77,0.79,-0.01
4.66,0.79,0.01
4.74,0.79,-0.00
4.76,0.79,-0.01
4.64,0.79,0.01
4.76,0.79,-0.01
4.76,0.79,-0.01
4.65,0.79,0.01
4.65,0.79,0.01
4.76,0.79,-0.01
4.73,0.79,-0.00
4.66,0.79,0.01
4.77,0.79,-0.01
4.80,0.79,-0.02
4.65,0.79,0.01
4.75,0.79,-0.01
4.68,0.79,0.01
4.66,0.79,0.01
4.67,0.79,0.01
4.63,0.79,0.01
4.64,0.79,0.01
4.68,0.79,0.01
4.79,0.79,-0.01
4.67,0.79,0.01
4.78,0.79,-0.01
4.64,0.79,0.01
4.65,0.79,0.01
4.68,0.79,0.01
4.64,0.79,0.01
4.65,0.79,0.01
4.60,0.79,0.02
4.67,0.79,0.01
4.72,0.79,-0.00
4.64,0.79,0.01
4.67,0.79,0.01
4.67,0.79,0.01
4.65,0.79,0.01
4.63,0.79,0.01
4.65,0.79,0.01
4.76,0.79,-0.01
4.66,0.79,0.01
4.76,0.79,-0.01
4.78,0.79,-0.01
4.74,0.79,-0.00
4.66,0.79,0.01
4.78,0.79,-0.01
4.66,0.79,0.01
4.72,0.79,-0.00
4.66,0.79,0.01
4.73,0.79,-0.00
4.66,0.79,0.01
4.68,0.79,0.01
4.63,0.79,0.01
4.76,0.79,-0.01
4.68,0.79,0.01
4.68,0.79,0.00
4.65,0.79,0.01
4.68,0.79,0.01
4.63,0.79,0.01
4.78,0.79,-0.01
4.83,0.79,-0.02
4.73,0.79,-0.00
4.70,0.79,0.00
4.63,0.79,0.01
4.74,0.79,-0.00
4.78,0.79,-0.01
4.66,0.79,0.01
4.71,0.79,0.00
4.74,0.79,-0.00
4.66,0.79,0.01
4.67,0.79,0.01
4.80,0.79,-0.01
4.62,0.79,0.02
4.77,0.79,-0.01
4.66,0.79,0.01
4.66,0.79,0.01
4.65,0.79,0.01
4.67,0.79,0.01
4.67,0.79,0.01
4.82,0.79,-0.02
4.81,0.79,-0.02
4.65,0.79,0.01
4.67,0.79,0.01
4.65,0.79,0.01
4.76,0.79,-0.01
4.78,0.79,-0.01
4.81,0.79,-0.02
4.65,0.79,0.01
4.63,0.79,0.01
4.65,0.79,0.01
4.69,0.79,0.00
4.69,0.79,0.00
4.74,0.79,-0.00
4.53,0.79,0.03
4.60,0.79,0.02
4.72,0.79,-0.00
4.66,0.79,0.01
4.68,0.79,0.01
4.77,0.79,-0.01
4.69,0.79,0.00
4.67,0.79,0.01
4.59,0.79,0.02
4.58,0.79,0.02
4.64,0.79,0.01
4.68,0.79,0.01
4.73,0.79,-0.00
4.69,0.79,0.00
4.76,0.79,-0.01
4.77,0.79,-0.01
4.65,0.79,0.01
4.62,0.79,0.01
4.66,0.79,0.01
4.78,0.79,-0.01
4.69,0.79,0.00
4.67,0.79,0.01
4.66,0.79,0.01
4.59,0.79,0.02
4.77,0.79,-0.01
4.69,0.79,0.00
4.69,0.79,0.00
4.73,0.79,-0.00
4.64,0.79,0.01
4.81,0.79,-0.02
4.79,0.79,-0.01
4.78,0.79,-0.01
4.66,0.79,0.01
4.67,0.79,0.01
4.73,0.79,-0.00
4.69,0.79,0.00
4.80,0.79,-0.02
4.64,0.79,0.01
4.69,0.79,0.00
4.66,0.79,0.01
4.65,0.79,0.01
4.77,0.79,-0.01
4.67,0.79,0.01
4.75,0.79,-0.01
4.67,0.79,0.01
4.62,0.79,0.01
4.65,0.79,0.01
4.77,0.79,-0.01
4.65,0.79,0.01
4.67,0.79,0.01
4.69,0.79,0.00
4.64,0.79,0.01
4.71,0.79,-0.00
4.62,0.79,0.02
4.65,0.79,0.01
4.69,0.79,0.00
4.82,0.79,-0.02
4.79,0.79,-0.01
4.78,0.79,-0.01
4.76,0.79,-0.01
4.64,0.79,0.01
4.63,0.79,0.01
4.79,0.79,-0.01
4.84,0.79,-0.02
4.60,0.79,0.02
4.65,0.79,0.01
4.62,0.79,0.02
4.65,0.79,0.01
4.69,0.79,0.00
4.65,0.79,0.01
4.85,0.79,-0.02
4.66,0.79,0.01
4.70,0.79,0.00
4.68,0.79,0.01
4.73,0.79,-0.00
4.69,0.79,0.00
4.82,0.79,-0.02
4.62,0.79,0.02
4.61,0.79,0.02
4.73,0.79,-0.00
4.68,0.79,0.01
4.67,0.79,0.01
4.74,0.79,-0.01
4.65,0.79,0.01
4.64,0.79,0.01
4.64,0.79,0.01
4.66,0.79,0.01
4.78,0.79,-0.01
4.65,0.79,0.01
4.73,0.79,-0.00
4.63,0.79,0.01
4.59,0.79,0.02
4.77,0.79,-0.01
4.74,0.79,-0.00
4.74,0.79,-0.00
4.78,0.79,-0.01
4.77,0.79,-0.01
4.66,0.79,0.01
4.76,0.79,-0.01
4.67,0.79,0.01
4.69,0.79,0.00
4.66,0.79,0.01
4.66,0.79,0.01
4.69,0.79,0.00
4.67,0.79,0.01
4.69,0.79,0.00
4.66,0.79,0.01
4.64,0.79,0.01
4.71,0.79,0.00
4.63,0.79,0.01
4.66,0.79,0.01
4.67,0.79,0.01
4.73,0.79,-0.00
4.78,0.79,-0.01
4.65,0.79,0.01
4.75,0.79,-0.01
4.65,0.79,0.01
4.67,0.79,0.01
4.76,0.79,-0.01
4.78,0.79,-0.01
4.78,0.79,-0.01
4.61,0.79,0.02
4.69,0.79,0.00
4.76,0.79,-0.01
4.80,0.79,-0.02
4.77,0.79,-0.01
4.58,0.79,0.02
4.66,0.79,0.01
4.66,0.79,0.01
4.67,0.79,0.01
4.82,0.79,-0.02
4.75,0.79,-0.01
4.67,0.79,0.01
4.65,0.79,0.01
4.66,0.79,0.01
4.73,0.79,-0.00
4.77,0.79,-0.01
4.76,0.79,-0.01
4.66,0.79,0.01
4.66,0.79,0.01
4.66,0.79,0.01
4.66,0.79,0.01
4.67,0.79,0.01
4.68,0.79,0.01
4.67,0.79,0.01
4.65,0.79,0.01
4.67,0.79,0.01
4.67,0.79,0.01
4.70,0.79,0.00
4.75,0.79,-0.01
4.76,0.79,-0.01
4.67,0.79,0.01
4.75,0.79,-0.01
4.64,0.79,0.01
4.65,0.79,0.01
4.75,0.79,-0.01
4.75,0.79,-0.01
4.65,0.79,0.01
4.74,0.79,-0.01
4.68,0.79,0.01
4.67,0.79,0.01
4.66,0.79,0.01
4.77,0.79,-0.01
4.64,0.79,0.01
4.65,0.79,0.01
4.69,0.79,0.00
4.75,0.79,-0.01
4.66,0.79,0.01
4.76,0.79,-0.01
4.66,0.79,0.01
4.67,0.79,0.01
4.66,0.79,0.01
4.70,0.79,0.00
4.73,0.79,-0.00
4.63,0.79,0.01
4.58,0.79,0.02
4.80,0.79,-0.01
4.66,0.79,0.01
4.63,0.79,0.01
4.74,0.79,-0.00
4.73,0.79,-0.00
4.77,0.79,-0.01
4.75,0.79,-0.01
4.62,0.79,0.02
4.60,0.79,0.02
4.67,0.79,0.01
4.69,0.79,0.00
4.68,0.79,0.01
4.67,0.79,0.01
4.64,0.79,0.01
4.63,0.79,0.01
4.65,0.79,0.01
4.68,0.79,0.01
4.75,0.79,-0.01
4.74,0.79,-0.01
4.77,0.79,-0.01
4.65,0.79,0.01
4.85,0.79,-0.02
4.68,0.79,0.01
4.67,0.79,0.01
4.74,0.79,-0.00
4.79,0.79,-0.01
4.69,0.79,0.00
4.80,0.79,-0.01
4.64,0.79,0.01
4.63,0.79,0.01
4.68,0.79,0.00
4.69,0.79,0.00
4.75,0.79,-0.01
4.74,0.79,-0.01
4.74,0.79,-0.00
4.81,0.79,-0.02
4.66,0.79,0.01
4.66,0.79,0.01
4.74,0.79,-0.00
4.69,0.79,0.00
4.67,0.79,0.01
4.72,0.79,-0.00
4.62,0.79,0.02
4.82,0.79,-0.02
4.66,0.79,0.01
4.73,0.79,-0.00
4.65,0.79,0.01
4.75,0.79,-0.01
4.67,0.79,0.01
4.68,0.79,0.01
4.77,0.79,-0.01
4.63,0.79,0.01
4.67,0.79,0.01
4.73,0.79,-0.00
4.65,0.79,0.01
4.66,0.79,0.01
4.68,0.79,0.00
4.68,0.79,0.01
4.78,0.79,-0.01
4.75,0.79,-0.01
4.68,0.79,0.01
4.77,0.79,-0.01
4.68,0.79,0.00
4.67,0.79,0.01
4.75,0.79,-0.01
4.73,0.79,-0.00
4.78,0.79,-0.01
4.78,0.79,-0.01
4.80,0.79,-0.01
4.68,0.79,0.01
4.66,0.79,0.01
4.76,0.79,-0.01
4.67,0.79,0.01
4.68,0.79,0.01
4.68,0.79,0.01
4.77,0.79,-0.01
4.67,0.79,0.01
4.75,0.79,-0.01
4.74,0.79,-0.01
4.78,0.79,-0.01
4.76,0.79,-0.01
4.66,0.79,0.01
4.66,0.79,0.01
4.62,0.79,0.02
4.75,0.79,-0.01
4.69,0.79,0.00
4.65,0.79,0.01
4.75,0.79,-0.01
4.77,0.79,-0.01
4.65,0.79,0.01
4.77,0.79,-0.01
4.66,0.79,0.01
4.75,0.79,-0.01
4.78,0.79,-0.01
4.79,0.79,-0.01
4.67,0.79,0.01
4.67,0.79,0.01
4.67,0.79,0.01
4.67,0.79,0.01
4.66,0.79,0.01
4.69,0.79,0.00
4.67,0.79,0.01
4.67,0.79,0.01
4.67,0.79,0.01
4.78,0.79,-0.01
4.76,0.79,-0.01
4.66,0.79,0.01
4.64,0.79,0.01
4.66,0.79,0.01
4.66,0.79,0.01
4.81,0.79,-0.02
4.76,0.79,-0.01
4.77,0.79,-0.01
4.74,0.79,-0.01
4.64,0.79,0.01
4.72,0.79,-0.00
4.67,0.79,0.01
4.67,0.79,0.01
4.77,0.79,-0.01
4.79,0.79,-0.01
4.75,0.79,-0.01
4.77,0.79,-0.01
4.69,0.79,0.00
4.65,0.79,0.01
4.65,0.79,0.01
4.78,0.79,-0.01
4.84,0.79,-0.02
4.65,0.79,0.01
4.72,0.79,-0.00
4.66,0.79,0.01
4.62,0.79,0.02
4.76,0.79,-0.01
4.72,0.79,-0.00
4.67,0.79,0.01
4.63,0.79,0.01
4.67,0.79,0.01
4.76,0.79,-0.01
4.69,0.79,0.00
4.66,0.79,0.01
4.82,0.79,-0.02
4.77,0.79,-0.01
4.74,0.79,-0.00
4.77,0.79,-0.01
4.67,0.79,0.01
4.74,0.79,-0.00
4.79,0.79,-0.01
4.81,0.79,-0.02
4.66,0.79,0.01
4.62,0.79,0.02
4.72,0.79,-0.00
4.68,0.79,0.01
4.72,0.79,-0.00
4.65,0.79,0.01
4.79,0.79,-0.01
4.64,0.79,0.01
4.76,0.79,-0.01
4.61,0.79,0.02
4.64,0.79,0.01
4.67,0.79,0.01
4.64,0.79,0.01
4.65,0.79,0.01
4.76,0.79,-0.01
4.75,0.79,-0.01
4.74,0.79,-0.00
4.74,0.79,-0.00
4.67,0.79,0.01
4.77,0.79,-0.01
4.62,0.79,0.02
4.75,0.79,-0.01
4.76,0.79,-0.01
4.63,0.79,0.01
4.67,0.79,0.01
4.81,0.79,-0.02
4.65,0.79,0.01
4.77,0.79,-0.01
4.75,0.79,-0.01
4.69,0.79,0.00
4.76,0.79,-0.01
4.64,0.79,0.01
4.66,0.79,0.01
4.62,0.79,0.02
4.65,0.79,0.01
4.68,0.79,0.01
4.65,0.79,0.01
4.74,0.79,-0.00
4.66,0.79,0.01
4.64,0.79,0.01
4.77,0.79,-0.01
4.68,0.79,0.01
4.69,0.79,0.00
4.67,0.79,0.01
4.69,0.79,0.00
4.84,0.79,-0.02
4.56,0.79,0.03
4.58,0.79,0.02
4.66,0.79,0.01
4.70,0.79,0.00
4.69,0.79,0.00
4.75,0.79,-0.01
4.67,0.79,0.01
4.80,0.79,-0.01
4.77,0.79,-0.01
4.81,0.79,-0.02
4.81,0.79,-0.02
4.81,0.79,-0.02
4.69,0.79,0.00
4.63,0.79,0.01
4.60,0.79,0.02
4.83,0.79,-0.02
4.66,0.79,0.01
4.65,0.79,0.01
4.62,0.79,0.01
4.74,0.79,-0.00
4.69,0.79,0.00
4.75,0.79,-0.01
4.82,0.79,-0.02
4.76,0.79,-0.01
4.75,0.79,-0.01
4.62,0.79,0.01
4.66,0.79,0.01
4.69,0.79,0.00
4.71,0.79,0.00
4.65,0.79,0.01
4.76,0.79,-0.01
4.79,0.79,-0.01
4.63,0.79,0.01
4.83,0.79,-0.02
4.81,0.79,-0.02
4.77,0.79,-0.01
4.67,0.79,0.01
4.70,0.79,0.00
4.77,0.79,-0.01
4.76,0.79,-0.01
4.68,0.79,0.01
4.66,0.79,0.01
4.76,0.79,-0.01
4.67,0.79,0.01
4.74,0.79,-0.01
4.78,0.79,-0.01
4.64,0.79,0.01
4.74,0.79,-0.01
4.78,0.79,-0.01
4.65,0.79,0.01
4.75,0.79,-0.01
4.79,0.79,-0.01
4.66,0.79,0.01
4.67,0.79,0.01
4.63,0.79,0.01
4.75,0.79,-0.01
4.67,0.79,0.01
4.62,0.79,0.02
4.68,0.79,0.01
4.78,0.79,-0.01
4.70,0.79,0.00
